0,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
206,72218975,UAG,199900,,8/25/2017,,,51,51,81 Belmont St,Fitchburg,MA,1420,,3,1,1072,64,14900,Lenard Cooper,Century 21 North Shore/Storrs & DeNault,(978) 537-5100,"Call List Agent, Lock Box, Appointment Required","Well cared for Ranch, in established neighborhood, close to everything!  Three bedrooms with fire-placed living room, eat-in kitchen and large three-season screened porch with sliding glass door and windows.  Full walk-out basement, with partially finished family room, laundry, 2 work areas and additional 1/2 bathroom.  Private yard with two storage sheds and additional storage under porch.  Close to shopping, parks, schools and Rte's 2 & 12!  This is the one you've been looking for!!",Ranch,1,0,"Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Laminate, Hardwood;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch - Enclosed, Porch - Screened, Storage Shed, Stone Wall;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;",SF,Belmont St,81,81,http://media.mlspin.com/photo.aspx?mls=72218975
207,72219192,CTG,499500,,8/25/2017,,,178,170,936 Pond St,Franklin,MA,2038,,7,3,3156,58,15000,Lisa Bailey,RE/MAX Real Estate Center,(508) 543-3922,Schedule with ShowingTime or call 888-627-2775,"Come and see this Twelve, Seven, Three, Two Cape!!  What is that you ask?  This traditional Cape style home has an in-law addition and twelve rooms for more space for an extended family.  Seven bedrooms, and three baths divided into two sides with a fenced-in yard and in-ground swimming pool.  This home has vinyl siding, forced-air natural gas heat and central air conditioning.  Two separate entrances each with its own basement and interior access to each side. Great open floor plan with granite, French style kitchen cabinetry in one of the kitchens, hardwood floors, carpeting, and tile.  Each side has exterior access to the back yard and pool.  Efficient horseshoe driveway, convenient commuter location, and close to schools & shopping.  This is the best buy in Town!",Cape,,0,"Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Deck - Wood, Pool - Inground, Storage Shed, Fenced Yard;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;",SF,Pond St,936,936,http://media.mlspin.com/photo.aspx?mls=72219192
208,72219226,UAG,179900,,8/25/2017,,,122,101,15 Colfax St,Springfield,MA,1104,Liberty Heights,3,1.5,2222,89,7401,Dorothy Lortie,Dot Lortie Realty / Landmark,(413) 739-9636,Call List Agent,"Wow! Don't miss this gorgeous Colonial abutting conservation land for privacy and a Prime area of lovely homes. Boasting new roof (2016) & new heating (2012). Well appointed with beautiful gleaming hardwood floors (except baths). Entrance hall to huge living rm w/ working fireplace, a den/office & formal dining rn. Great kitchen w/stainless steel appli, granite counters & quaint breakfast nook & lav. Happy times on the private porch abut foliage, with a balcony over it leading to the Master bedrm! The other 2 bedrms could also be Master bedrms! All rooms freshly tastefully redecorated to move right in. Bonus: Spacious brand new basement game rm w/ww. Wonderful private level yard w/att 2 car w/elec op. Near Chicopee, and the park, meds, malls, highway & more. A real HOME SWEET HOME!",Colonial,1,2,Gas,,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Brick;Construction:Frame;Exterior:Wood;Exterior Features:Porch - Screened, Gutters;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;",SF,Colfax St,15,15,http://media.mlspin.com/photo.aspx?mls=72219226
209,72219564,UAG,355000,,8/27/2017,,,126,126,348 Dudley Southbridge Rd,Dudley,MA,1571,,3,2,2011,15,95396,Jay Falone,RE/MAX Executive Realty,(508) 435-6700,"Call List Office, Schedule with ShowingTime or call 888-627-2775","Exquisite contemporized ranch with over-sized kitchen featuring updated appliances, new granite counter tops with tile back splash and walk-out bay. Living room with cathedral ceilings, hardwood, and gas fireplace. Master bedroom with tray ceiling, ceiling fan hardwood floors and full bath that features a walk-in closet, shower and soaking tub. Expanded porch, large family room over the 2 car garage with hardwood floors and vaulted ceiling. Exterior features a large level fenced in lot, exterior hot and cold water spigot and pond access. Although a ranch style home there is a large bonus room on the 2nd floor. Recently installed french drains with a lifetime dry basement guarantee.","Contemporary, Ranch",1,2,"Hot Water Baseboard, Oil",,Mason Dudley,Dudley Middle,Shepherd Hill,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer, Water Softener;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Gutters, Fenced Yard;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:Oil;",SF,Dudley Southbridge Rd,348,348,http://media.mlspin.com/photo.aspx?mls=72219564
210,72220188,CTG,279900,,8/29/2017,,,174,165,49 Adams St,Somerset,MA,2726,,4,2,1296,68,16117,Dawn Mercer,Keller Williams South Watuppa,(508) 677-3233,"Call List Agent, Accompanied Showings, Appointment Required, Pets on Premises","HUGE PRICE REDUCTION!!  MOTIVATED SELLERS!!     Wood floors just refinished!  Fresh Paint!  New flooring!  We are ready for an offer!!   Come visit this Beautiful Cape in a lovely family oriented neighborhood.  Over sized fenced in yard, great for kids, pets or even a pool!!  This home features an updated kitchen, with stainless steel appliances, spacious bedrooms, replacement windows, electric fireplace, and 2 full bathrooms.  Wonderful 4 bedroom Family home with Somerset schools, You can't beat it!!  This will not last! Get it before its gone!!",Cape,1,1,"Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Laminate, Hardwood, Wood Laminate;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:--;Exterior:Aluminum;Exterior Features:Porch, Patio, Gutters, Screens, Fenced Yard, Stone Wall;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;",SF,Adams St,49,49,http://media.mlspin.com/photo.aspx?mls=72220188
211,72220191,UAG,369900,,8/29/2017,,,121,121,143 Hampstead Road,Sandown,NH,3873,,3,2.5,1912,1,134600,Carol Linehan,"Coco, Early & Associates - Bridge Realty Division",(603) 382-2121,Call List Agent,"To Be Built .. Lovely new construction Colonial. The Saco offers 1912 sqft of living. 3 bedrooms, 2.5 baths, family room with fireplace, 2 car under, central AC, plus a 14x14 sunroom off the kitchen. Granite Counter Tops in Kitchen and Baths, hardwood floors, tile, Generous Allowances.. All pictures are facsimile. Another larger colonial going up right next door. Just in case you would like family or friends close by. Picture is Facsimile.",Colonial,,2,Forced Air,,,,,Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Propane Gas;,SF,Hampstead Road,143,143,http://media.mlspin.com/photo.aspx?mls=72220191
212,72220194,CTG,154900,,8/25/2017,,,178,167,43 School St,Hudson,MA,1749,,2,1,600,108,9850,Tracy Barber,EXIT Realty Partners,(508) 797-3948,Schedule with ShowingTime or call 888-627-2775,"Don't miss this great home in Hudson! One of the lowest priced properties in town. Needs some work but well worth the effort. Renovate and/or add on for a great upend potential. This home is just a short walk to all of the downtown shops, restaurants and amenities in bustling Hudson! This home has recent windows and a newer furnace. This is a Fannie Mae Homepath property. Call for a showing before this one is gone!",Colonial,,0,"Steam, Oil",,,,,Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Concrete Block;Construction:--;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,SF,School St,43,43,http://media.mlspin.com/photo.aspx?mls=72220194
213,72220629,UAG,294900,,8/30/2017,,,118,118,47 Heather Circle,Holden,MA,1522,,3,2,1430,38,17424,Dianne Zottoli,Holden Realty Inc.,(508) 829-2857,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Schedule your showing for this spacious ranch in a great circular neighborhood with sidewalks, town wat/sew, fenced backyard, 2 car gar, .4 Acre lot & EZ I190 highway access. This home features vinyl siding, hrdwds throughout, 3 bedrms, 2 full baths including master, living rm open to dining rm & family rm w/gas fireplace & fully applianced kitchen. Additional 340 sq ft finished heated playroom or office or whatever room in walk out basement plus laundry room & 17'x11' storage room. Seller improvements include: 2017 brand NEW roof shingles & freshly painted most rooms, 2015 hot water tank, 2014 dishwasher, 2010 new hardwoods in living rm & hall, 2010 ceiling fans installed in most rms, 2009 attic blown in insulation & fenced back yard. Ave electric bill for 2015 thru 8/2017 is $173/mo for ALL electric use (Save $$ with no boiler, oil or gas expense required!) Quick close possible. Buyer to assume sewer betterment balance of $1,528 (0% interest - $131 per year)",Ranch,1,2,"Radiant, Electric",,Davis Hill,Mountview,Wachusett,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Hardwood, Vinyl / VTC;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Gutters, Screens, Fenced Yard;Insulation:Full, Blown In, Mixed;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Electric, Tank;",SF,Heather Circle,47,47,http://media.mlspin.com/photo.aspx?mls=72220629
214,72220639,CTG,489900,,8/22/2017,,,181,114,Lot 7 Whitetail Lane,Middleboro,MA,2346,,4,2.5,1900,1,80150,Marie Paulsen,Keller Williams Realty,(508) 238-5000,Other (See Special Showing Instructions),"Welcome to the opening of Whitetail Estates sub division.  Time to pick your colors and customer features.  Featuring custom built home by craftsman builders. This sprawling colonial provides generous bedrooms, cathedral ceiling, family room with fireplace and sliders to 16 '   private deck viewing wooded backyard.  Basement ready for future family recreation area with sliders and windows  This premium almost 2 acre lot is part of a 10 lot subdivision. This house also provides Huge granite island kitchen, tile baths and hardwood floors. Spec sheet to be provided.",Colonial,1,2,Gas,,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:Full;Electric:200 Amps;Interior Features:--;Hot Water:Natural Gas;",SF,Whitetail Lane,7,Lot 7,http://media.mlspin.com/photo.aspx?mls=72220639
215,72220839,UAG,514900,,8/29/2017,,,115,105,10 ANDY'S COURT,Acushnet,MA,2743,,3,2,2800,15,60185,Joyce D. Lopes,Joyce D. Lopes Realty Corp.,(508) 998-3261,Call List Agent,"This 3 bedroom 2 bath single story Contemporary is bordered by trees & stone walls .The 1.38 grounds are a mixture of gardens, manicured landscaped areas, lawn & woodlands & is tucked away on a cul de sac in a lovely Acushnet neighborhood. Soaring ceilings,  &an abundance of windows, give this home an airy open feel. The Master suite features sitting area, private bath with shower, soaking tub & walk in closet. The open floor plan includes the living room, breakfast area and kitchen with lovely cabinetry, pantry closet and loads of granite countertops. Adjacent is the formal dining room with hickory flooring & huge windows. Two additional bedrooms & another full bath complete the main level. The mostly finished basement with walk out to the side yard features a huge game room/ media room with a long bar against one wall and room for a great amount of furniture and large screen TV’s. Relax or entertain on the deck or in the yard or just enjoy tranquil nature walks on your property.","Contemporary, Ranch",,2,"Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Fiber Cement Siding;Exterior Features:Deck, Professional Landscaping, Fruit Trees, Garden Area, Stone Wall;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Natural Gas;",SF,ANDY'S COURT,10,10,http://media.mlspin.com/photo.aspx?mls=72220839
216,72220869,UAG,229000,,8/29/2017,,,101,101,527-527A Main Road,Westport,MA,2790,,2,1,640,78,58283,Suzanne M Alden,"Alden Hill Real Estate, Inc.",(508) 636-0600,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required, Sign","Not far from CENTRAL VILLAGE!  2 Bedroom, 1 Bath, 640 sf RANCH on lovely 1.33 acre lot.  Property includes a 324 sf GUEST HOUSE built in 1950!  New roofs in 2016.  The houses need TLC!  2-car Garage, outbuilding.  Septic has failed and is buyer's responsibility.  Sale is subject to seller finding satisfactory housing.",Ranch,1,2,"Hot Water Baseboard, Gas",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Shingles, Wood;Exterior Features:Gutters, Storage Shed, Stone Wall;Insulation:--;Electric:Fuses, 100 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;",SF,Main Road,527527,527-527A,http://media.mlspin.com/photo.aspx?mls=72220869
217,72221043,UAG,269900,,8/31/2017,,,95,95,20 Highland Park Rd,Rutland,MA,1543,,4,2,1508,71,8276,Listing Group,"Lamacchia Realty, Inc.",(508) 425-7372,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Meticulously maintained Colonial on great corner lot in desirable Rutland location! Sun filled dining room features gleaming HW Floors & opens to the kitchen. Kitchen features tons of cabinet & countertops space, pantry & access to the side deck! Large front to back living room featuring beautiful hardwood floors opens to the den. The second level is complete with the Master bedroom along w/3 additional spacious bedrooms all featuring ample closet space & w/w carpets. Sit back & relax on your side deck that connects the front & backyard. Partially fenced in yard, a 1 car garage & plenty of parking complete this package!",Colonial,1,1,"Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Concrete Block;Construction:Frame, Conventional (2x4-2x6);Exterior:Vinyl;Exterior Features:Deck - Wood, Patio, Gutters, Screens;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Oil, Tankless;",SF,Highland Park Rd,20,20,http://media.mlspin.com/photo.aspx?mls=72221043
