,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
318,72265717,CTG,399900,,12/22/2017,,,84,79,108 Birch Hill Rd,West Brookfield,MA,01585,,3,2.5,2595,1,98010,Paolucci Team,Post Road Realty,(508) 867-2000,Schedule with ShowingTime or call 888-627-2775,"Brand New Construction!!  Come see this custom Colonial home on Birch Hill in beautiful West Brookfield on over 2 acres of land!!  Beautiful country kitchen with upgraded white cabinets, granite counter-tops an inviting center island and a must see amazing pantry!!! A dining area with a slider that leads to the oversized deck overlooking the private backyard. A formal dining room with wainscoting. A gorgeous 24x24 family room with impressive cathedral ceilings and a custom built gas fireplace and surround.  There's a convenient first floor half bath and a laundry area.  There is a massive master suite with a full bath and a huge walk in closet. The home also offers central air, beautiful hardwood, tile flooring, and a 2 car garage.  Located in a country setting just minutes from the town common where social events are held and a beach in town at Lake Wickaboag for town residents. The lot borders state conservation land.",Colonial,1,2,"Forced Air, Propane",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Screens;Insulation:Full, Cellulose - Fiber;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Walk-up Attic;Hot Water:Geothermal/GSHP Hot Water;",SF,Birch Hill Rd,108,108,http://media.mlspin.com/photo.aspx?mls=72265717
319,72265860,CTG,269900,,12/26/2017,,,75,71,329 Western Ave,Lynn,MA,01904,,3,2,1265,108,3632,Matthew Newhall,Century 21 Hughes,(781) 599-1776,Schedule with ShowingTime or call 888-627-2775,"***MULTIPLE OFFER NOTIFICATION!! PLEASE SUBMIT ALL FINAL, HIGHEST AND BEST OFFERS NO LATER THAN 5PM ON SUNDAY, MARCH 11, 2018!!*** Charming colonial located in convenient location close to Fraser Field, Manning Field, public transportation and just a short ride into downtown Boston. This three bedroom colonial features a modern kitchen, updated bathrooms and hardwood flooring. The home also offers off-street parking including a detached garage as well as a manageable yard. Good-sized rooms and nice ceiling height add space to this convenient layout. Offers responded to within 24 to 48 hours.",Colonial,1,1,"Steam, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:--;Foundation:Fieldstone;Construction:Frame;Exterior:Wood;Exterior Features:--;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;",SF,Western Ave,329,329,http://media.mlspin.com/photo.aspx?mls=72265860
320,72265967,CTG,599900,,12/26/2017,,,80,75,105 Thacher Street,Milton,MA,02186,,3,2,1600,110,9537,Denise Petitti,RE/MAX Home Team,(781) 444-0050,Call List Agent,"Just finished in time for the spring, move in and enjoy this completely rehabbed home, top to bottom. Spectacular open floor plan with white custom cabinets and sleek island with granite counters and all new appliances.  Three good sized bedrooms, and two new custom tiled baths.All newly rewired from basement to second floor, 200 amp electrical. Permits were pulled on all repairs. Freshly painted and chunky custom moldings throughout this tastefully done home and brand new hardwood oak floors on the first floor. Large outside deck with a good sized yard and one car detached garage. Great spot, walk to school, take the bus or t into Boston. Location, location,location!  Brand new Navien heating and hot water system, very efficient, quality heating.  No corners were cut, only quality in this Milton home!",Colonial,1,1,"Hot Water Baseboard, Gas",,,Pierce,Milton High,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:--;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Deck, Gutters;Insulation:--;Electric:Circuit Breakers;Interior Features:Walk-up Attic;Hot Water:Natural Gas;",SF,Thacher Street,105,105,http://media.mlspin.com/photo.aspx?mls=72265967
321,72266308,CTG,379700,,12/28/2017,,,78,67,31 Spring Road,Lynn,MA,01902,,2,1.5,1228,1,9848,Donald Baker,Don Baker Real Estate,(781) 599-8727,Other (See Special Showing Instructions),"..........SELLER WILL CONTRIBUTE up to $5000 towards BUYERS CLOSING COSTS WITH FULL PRICE OFFER....BRAND SPARKING NEW....5 Room, 2 Bedroom, 1 Full Bath and 1 Half Bath Ranch on Lynn, Salem Line. Fully Applianced Kitchen...............Comes with a new Flat Screen TV................",Ranch,1,0,Electric Baseboard,,Aborn,Marshall,English,"Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Concrete;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Deck;Insulation:Foam;Electric:Circuit Breakers;Interior Features:--;Hot Water:Electric;",SF,Spring Road,31,31,http://media.mlspin.com/photo.aspx?mls=72266308
322,72266344,CTG,359900,,12/28/2017,,,78,74,Lot 2 Electric Ave,Leominster,MA,01453,,3,2.5,1812,0,32601,Steven Champa,"Champa Realty, Inc.",(978) 343-4414,--,"New Construction Colonial offering 3 Bedrooms, 2.5 Baths 2 car garage (24x24), nice open layout. Make your color selections and put your own custom finishes on this great family home! Conveniently located close to shopping, quick highway access & area amenities. Other lots and plans available.",Colonial,1,2,Forced Air,,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;",SF,Electric Ave,2,Lot 2,http://media.mlspin.com/photo.aspx?mls=72266344
323,72266761,CTG,329900,,12/31/2017,,,75,68,651 Main,Westport,MA,02790,,3,1,1340,50,29560,Nicole Wood,Safe Harbor Realty,(774) 930-8181,Call List Agent,"Ranch Home Just Remodeled, 1 minute from Lees & 10 minutes to the Beach! Featuring a Gorgeous Kitchen with lovely Tile floors, granite counters & ample quality cabinets. Brand new stainless steel appliances include, Microwave, dishwasher, stove & Refrigerator. Dinning area has slider leading to a large back deck, with nice & private yard. Beautiful oak Hardwood floors throughout the house. Three Bedrooms, all good size with closets. Large living room with a wood burning Fireplace. Nice Bathroom with tub/shower combo & new granite vanity with double sinks. Spacious 1 car attached garage. Other upgrades include newer heating system, updated electric, newer roof & large Basement with full walk out to the back yard. Business Zoned!",Ranch,,1,"Hot Water Baseboard, Gas",,Macomber,,WHS,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck - Composite, Gutters;Insulation:--;Electric:100 Amps;Interior Features:--;Hot Water:Natural Gas;",SF,Main,651,651,http://media.mlspin.com/photo.aspx?mls=72266761
324,72266779,CTG,379000,,1/1/2018,,,74,66,30 Bourne Rd,Plymouth,MA,02360,South Plymouth,3,1.5,1536,43,41345,Richard A. Schelle,Keller Williams Realty Colonial Partners,(508) 591-7354,"Call List Agent, Accompanied Showings, Appointment Required","Home Sweet Home, Move in ready, Updated gambrel cape with a Detached 3 car Heated garage, in a private setting with almost 1 acre of land on Bourne Rd. 3 bedroom 1 1/2 bath awaiting its new owner. New kitchen plus 2 new bathrooms. Energy efficient Anderson windows, newer oil burner, newer super storer  hot water heater. Wide plank pine floors in the dining area, hardwood floors in the living room with a fireplace for those winter evenings. New carpeting on the second floor. Master bedroom has hardwood floors and a walk in closet. Finished basement with wall to wall carpet. Extra large fenced in back yard. Extra large 3 car detached garage with water, AC and heat. Second floor of garage is partially finished, could be used for an office or a hideaway! Plenty of storage places. All this on almost an acre of land.","Cape, Gambrel /Dutch",1,3,"Central Heat, Hot Water Baseboard, Electric Baseboard, Oil, Electric",,So Elementary,South Junior,Plymouth South,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet, Hardwood, Pine;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Fenced Yard;Insulation:Full;Electric:220 Volts, 200 Amps;Interior Features:Cable Available;Hot Water:Oil, Tank;",SF,Bourne Rd,30,30,http://media.mlspin.com/photo.aspx?mls=72266779
325,72266787,CTG,314900,,12/31/2017,,,63,60,56 Sherwood Hill Dr,Holden,MA,01520,,4,3,1282,53,19544,Dianne Zottoli,Holden Realty Inc.,(508) 829-2857,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Spacious split on a nice lot in a neighborhood setting w/ private yard & easy access to Main St. This home offers 3 bedrms & 2 full baths up & a 4th bedrm & bath in the fully finished lower level. Other features include: Open concept living/dining rm, kitchen w/ cherry cabinets, tile backsplash & tile flooring, walk out 3 season rm plus 1 car garage on .45 Acre lot. You will appreciate the freshly refinished hardwood flrs thruout the 1st floor lower level large family rm w/ wood burning fireplace that is in move in condition with over 2100 sq ft on both levels. Recent updates include: 2018 deck and enclosed porch updates including rubber roof over porch, 2017 new 100 AMP circuit breaker panel, refinished hdwds thruout & fresh paint in some rooms, 2016 vinyl overhead garage door & opener, 2014/15 Peerless Boiler & HTP hot water tank. Also newer vinyl siding, vinyl replacement windows, roof shingles (July 2009), attic insulation, chimney cap, gutters/downspouts, & more!","Raised Ranch, Split Entry",1,1,"Hot Water Baseboard, Oil",,Dawson,Mountview,Wachusett,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Hardwood;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck, Gutters;Insulation:Blown In, Mixed;Electric:Circuit Breakers, 100 Amps;Interior Features:Security System, Cable Available, Whole House Fan;Hot Water:Oil, Tank;",SF,Sherwood Hill Dr,56,56,http://media.mlspin.com/photo.aspx?mls=72266787
326,72266798,CTG,295000,,1/1/2018,,,282,65,744 Reservoir St,Holden,MA,01520,,3,2.5,2192,207,74412,Barbara MacPhee,Stony Farm Realty,(508) 829-9260,"Call List Office, Call List Agent, Lock Box, Appointment Required, Sign","Welcome to the 'Lindgren Farm' Circa 1811. Set off a winding country road this charming New England Colonial offers 7 rooms, 3 large bedrooms, 2.5 baths on 1.7 Acres. Large open Country Kitchen with half-bath and laundry.  Good size dining room, 'birthing room', and parlor (living room) with rumford fireplace.  Wide pine flooring thruout.  Upstairs there are 3 spacious bedrooms, one with a rumford fireplace, 2 closets (one cedar), and wide pine flooring.  A central full bath and a master bath   Let's not forget the family room with wood stove, and work room on first level.   Stone walls, hugh old hardwoods, fruit trees, and perennials compliment the outdoor spaces.  A historic dwelling to enjoy living !   Very special !","Colonial, Antique, Farmhouse",1,0,"Forced Air, Oil",,,Mountview,Wachusett,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Hardwood;Appliances:Range, Dishwasher, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Porch - Enclosed, Gutters, Screens, Fruit Trees, Garden Area, Stone Wall;Insulation:Mixed, Fiberglass - Batts;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Oil, Solar;",SF,Reservoir St,744,744,http://media.mlspin.com/photo.aspx?mls=72266798
327,72266917,CTG,489900,,1/2/2018,,,73,62,335 Moosehill Rd,Walpole,MA,02032,,4,1.5,2002,68,34000,Sherrell Prefontaine,Conway - Mansfield,(508) 339-0022,Call List Agent,"CAPE STYLE HOME with large addition.Enjoy fun and entertainment in the Huge Family room!  It' measures 19.7 x 23.5 and has 3 large closets and a gorgeous brick fireplace with storage for wood.   The home offers: 8 rooms, 3-4 bedrooms, 1.5 baths, a first floor bedroom & Hardwood floors.  Many updates: Roof, Septic, garage doors, Beautiful white cabinets and center island in the kitchen. S.S. appliances.  Back door to oversized new deck.  Large yard with privacy tree line.  Finished rooms in the basement too.  The home is located a couple streets from Route one, shopping and access to 95 ramp.  Located just over the Sharon line.  Available for quick closing if needed.",Cape,1,2,"Forced Air, Oil",,,,,Basement:Yes;Fireplaces:2;Roof:--;Floor:Hardwood;Appliances:Range;Foundation:Poured Concrete;Construction:--;Exterior:Aluminum;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,SF,Moosehill Rd,335,335,http://media.mlspin.com/photo.aspx?mls=72266917
328,72266942,CTG,2698000,,1/2/2018,,,146,55,39 Prospect Street,Topsfield,MA,01983,,5,5,8100,13,723096,Todd Koss,Lillian Montalto Signature,(978) 475-1400,"Call List Agent, Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","An exquisite 5-BR hilltop mansion on 16 private acres. With meticulous amenities & modern luxuries, this estate provides the comforts of home coupled with all world luxury. The 1st floor master is the jewel of the home with custom closets, fire place, laundry & hard wood floors. An adjoining master bath has a full body shower, steam shower, radiant heat and a spa tub. The open concept living room has full length windows, fireplace and eating area. The expansive kitchen is highlighted with 3 large islands, a Wolf range, butler’s pantry and a prep kitchen. A dining room, office and family room round out the 1st floor all with over-sized windows, cove lighting, wainscoting & architectural doors. Upstairs is a 2nd family room and 4 en-suite BR’s plus an in-law/Au Paire suite with its own entrance from the heated, 4-car garage. A finished basement, pool and spacious outdoor entertaining space compliment the property. An approved 7-BR septic make for optional expansion & endless opportunity.",Colonial,1,4,"Forced Air, Radiant, Oil",,Proctor,MASCO Jr,MASCO High,"Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Stone / Slate;Appliances:Range, Wall Oven, Dishwasher, Disposal, Compactor, Microwave, Countertop Range, Refrigerator, Freezer, Washer, Dryer, Washer / Dryer Combo, Vent Hood, Water Instant Hot;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood, Brick, Stone;Exterior Features:Deck, Patio, Pool - Inground, Pool - Inground Heated, Barn/Stable, Professional Landscaping, Sprinkler System, Fenced Yard;Insulation:Full;Electric:Other (See Remarks);Interior Features:Central Vacuum, Security System, Cable Available, Sauna/Steam/Hot Tub, Wetbar, French Doors;Hot Water:Oil, Tank;",SF,Prospect Street,39,39,http://media.mlspin.com/photo.aspx?mls=72266942
