,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
531,72097393,SLD,299900,260000,11/29/2016,1/31/2017,,21,8,7 Commonwealth Ter,Swampscott,MA,1907,,5,2,2883,88,3574,Andrew T. Chapman,Cameron Real Estate Group,(781) 486-3180,Call List Agent,"Welcome to Swampscott! Large two family in need of some updating. Convenient side street location off Humphrey Street.  Walk to nearby beaches, parks and restaurants. The upstairs unit is move in ready with updated kitchen and bath, new paint and refinished floors. The down stairs unit is in need of cosmetic work. Please note, there is some significant sloping in the floors towards the front of the building. The seller has had some repair work done to the foundation.  This property has a ton of potential and is priced to sell. The building is currently vacant. Property will not likely pass FHA. Property to be sold AS IS. First showings at Open House Saturday 12/3 from 12:00 to 1:30.  All offers, if any, due by Monday 12/5 at 5pm.",,,2,,,,,,,MF,Commonwealth Ter,7,7,http://media.mlspin.com/photo.aspx?mls=72097393
532,72097573,SLD,204000,225000,11/29/2016,1/27/2017,,20,6,155 Powell St,Lowell,MA,1851,,6,2,2376,118,5362,Fermin  Group,Century 21 North Shore/Fermin Group,(978) 208-0449,Schedule with Centralized Showing Service or call 888-866-8388,"Contractor special.   Large 2 family three bedrooms on the first, 2 bedrooms on the second.  Off street parking , care free vinyl siding, separate utilities, enclosed yard,  close to highway, shopping and schools. This is a reverse mortgage property and governed by HUD Guidelines for offers, list price reductions and repairs. This Seller will not pay for any concessions. All fees will be the responsibility of the buyer, including, but not limited to: Owner’s title policy, transfer fees, and recording fees, etc.   IF UTILITIES ARE TO BE TURNED ON FOR INSPECTIONS THAT THE UTILITIES WILL BE TURNED ON IN THE BUYER?S NAME AND ARE TO BE TURNED OFF IMMEDIATELY UPON THE INSPECTION TIME FRAME EXPIRING. Will not qualify for FHA/VA financing. Buyer to obtain smoke certificate.  Multiple offers, submit highest and bets by 3 pm on 12/2/2016.",,,0,,,,,,,MF,Powell St,155,155,http://media.mlspin.com/photo.aspx?mls=72097573
533,72097675,SLD,259000,290000,12/01/2016,1/27/2017,,17,2,7 Granville Ct,Haverhill,MA,1832,Zip 01832,7,3,1922,108,1825,Kevin Correia,ERA Key Realty Services,(978) 256-6575,Schedule with ShowingTime or call 888-627-2775,"Come see this nicely remodeled two family in Haverhill priced to sell! Each unit has been completely remodeled to the studs. Each unit features a new kitchen, all new flooring, sheetrock, and bathrooms. Also, the home has all new plumbing, on demand heating systems/tank-less hot water heaters, new electrical, and a new roof. The 1st floor unit has all new windows. This home is great for an investor or an extended family and it is move in ready. Right in the heart of downtown Haverhill close to shopping and many other amenities. All Offers will be reviewed after the Open House on Saturday 12/3/16. All offers due 12/3/16 by 5pm firm!",,,0,,,,,,,MF,Granville Ct,7,7,http://media.mlspin.com/photo.aspx?mls=72097675
534,72097676,SLD,149900,147000,12/01/2016,1/23/2017,,6,6,17-19 Bond Street,Fitchburg,MA,1420,,9,3,4584,108,5544,Nilton Lisboa,Lisboa Realty,(508) 449-0400,"Lock Box, Schedule with ShowingTime or call 888-627-2775","MUST SEE OPPORTUNITY ... Come take a look at this opportunity for super large 3 family with over 4,500 square feet, 3 car garage, and all separate utilities!! Enjoy the comfort each unit has with large bedrooms, large kitchens, large living rooms, large formal dining rooms, and high ceilings.  Each unit boasts 3 bedrooms and eat-in-kitchens. Gas connection is in the basement in case you want to convert from oil heating.  Home is ready for immediate occupancy and conventional financing should be no problem.  Fantastic for owner occupant due to large size, spacious feelings, good layout, and other two unit rentals should more then cover the mortgage.  Buyer to verify and conduct their due diligence.",,,3,,,Elementary,Middle,High School,,MF,Bond Street,1719,17-19,http://media.mlspin.com/photo.aspx?mls=72097676
535,72097752,SLD,899000,1125000,12/01/2016,1/25/2017,,7,7,21 Portina Rd,Boston,MA,2135,Brighton,6,2,3722,98,5073,Michael Rothstein,Hammond Residential Real Estate,(617) 731-4644,Call List Agent,"Rare opportunity to own this Classic brick two family home in sought after location. Close to Brighton Ctr., Cleveland Circle, St. Elizabeth's Hospital. Each unit has a large living room with fireplace, a formal dining room, an eat-in kitchen with pantry, hardwood flooring and a rear porch. Lots of windows provide an abundance of natural light. Second Floor unit is vacant, has refinished hardwood floors and has been recently painted. A walk-up third floor is finished and is part of the second floor unit. First floor unit occupied by long time tenants has remodeled kitchen and replacement windows. Laundry hook-ups in the basement. Separate utilities. Nice level backyard. Detached two-car garage. Additional off street parking in driveway.",,,2,,,,,,,MF,Portina Rd,21,21,http://media.mlspin.com/photo.aspx?mls=72097752
536,72097773,SLD,69900,45000,12/01/2016,01/06/2017,,6,6,29 Mount Guyot St,North Brookfield,MA,1535,,2,2,918,67,13504,Paolucci Team,Post Road Realty,(508) 867-2000,Call List Agent,"Great income potential!! This 2 family ranch home offers two units, both with kitchens, one full bath, family room, and two bedroom. Detached one car garage on the property and off street parking. . Town water and sewer! This property is being sold ""as is, where is."" This home will not qualify for most financing",,,1,,,,,,,MF,Mount Guyot St,29,29,http://media.mlspin.com/photo.aspx?mls=72097773
537,72097882,SLD,229900,220000,12/01/2016,1/23/2017,,35,1,482 W Britannia St,Taunton,MA,2780,,5,3,1888,141,0.23,Matos Home Team,RE/MAX Welcome Home,(508) 823-2700,"Appointment Required, Schedule with ShowingTime or call 888-627-2775","Great opportunity to own a nice 3 family in desirable location close to area amenities. This is a 2/2/1 Bedroom set up with a full bath in each unit. Nice fenced in back yard with plenty of off street parking. The home needs some updating as reflected in the price, but a solid investment. Property is being sold in as-is condition.",,,0,,,,,,,MF,W Britannia St,482,482,http://media.mlspin.com/photo.aspx?mls=72097882
538,72097972,SLD,449900,431000,12/01/2016,1/18/2017,,19,4,5 Dustin St,Peabody,MA,1960,,7,2,2200,133,4217,Dawn Bryson,"COM-PRO Real Estate Services, Inc",(617) 381-9010,--,"MULTIPLE OFFER NOTIFICATION!!  ALL OFFERS DUE BY MONDAY DEC 5TH AT 6PM.  Large 2 1/2 family remodeled home in Peabody DELEADED WITH CERTS for both units and common areas.  First floor offers 2 bedrooms with gas heat and second unit is 2 levels, 8 rooms and 5 bedrooms, also with gas heat.  Great for investors or owner occupant to live for less then renting.  Features a large fenced in yard and plenty of off street parking. Enjoy Peabody's low taxes and water prices.  Pictures do not do this property justice!  This is a must see in person and will not last long!",,,0,,,,,,,MF,Dustin St,5,5,http://media.mlspin.com/photo.aspx?mls=72097972
539,72098040,SLD,79900,73000,12/01/2016,01/05/2017,,19,19,429 Pleasant St,Holyoke,MA,1040,,5,2,2085,138,8447,Carlos Dos Santos Jr.,Ideal Real Estate - Chicopee,(413) 474-6283,"Lock Box, Schedule with ShowingTime or call 888-627-2775","2-family located in Holyoke that is over 2000SF & has 10 rooms, 5 bedrooms & 2 bathrooms. This property is in need of rehab work (plumbing, electrical, cosmetic and a little more!), to the right buyer, this property will be a perfect investment once it is repaired and rented. This property is sold in ""AS-IS"" condition, Cash or Rehab loans only! This property is bank owned. It is sold in “as-is” condition without repairs or warranty. Buyer is responsible for verifying all information contained in this listing.",,,0,,,,,,,MF,Pleasant St,429,429,http://media.mlspin.com/photo.aspx?mls=72098040
540,72098084,SLD,89900,82450,11/29/2016,01/10/2017,,34,15,525 E MAIN ST,Chicopee,MA,1020,,4,2,1960,138,7841,Melissa L. Blondek,Gallagher Real Estate,(413) 788-7355,Schedule with ShowingTime or call 888-627-2775,COME CHECK OUT THIS SPACIOUS 2 FAMILY PROPERTY FEATURING FOUR BEDROOMS AND TWO FULL BATHROOMS. WRAP AROUND FRONT PORCH. WATER VIEW FROM THE REAR YARD. BUYER TO VERIFY ALL INFO AND USE.,,,0,,,,,,,MF,E MAIN ST,525,525,http://media.mlspin.com/photo.aspx?mls=72098084
541,72098085,SLD,829000,809500,12/01/2016,1/13/2017,,16,16,49 Cross Street,Newton,MA,2465,West Newton,5,3,3012,104,6821,Judy Duffy,JD Family Realty,(617) 571-9331,"Call List Office, Call List Agent, Sign","Wonderful opportunity to own an excellent two-family home in a desirable Newton location!  De-lead certificates for both units First floor unit consists of 2 bedrooms with an over-sized living room, renovated kitchen with a large deck. Second unit is on two levels. Two large bedrooms and full bath second floor with another bedroom and new full bathroom and laundry room on the third floor. Hardwood floors thru-out. Washer and dryer hookup in each unit New heating systems   Perfect commuter location with the express bus sand the commuter rail within a 5 min walk and easy access to 95 and 90  no open house",,,0,,,,,,,MF,Cross Street,49,49,http://media.mlspin.com/photo.aspx?mls=72098085
542,72098092,SLD,535000,485000,12/01/2016,1/23/2017,,27,11,45-47 Storrs Ave,Braintree,MA,2184,,4,2,1918,110,4888,Zhimin Huang,"Simaku Realty, LLC",(857) 753-5683,Call List Agent,,,,0,,,,,,,MF,Storrs Ave,4547,45-47,http://media.mlspin.com/photo.aspx?mls=72098092
543,72098161,SLD,589950,600000,12/02/2016,1/20/2017,,18,3,55 Cambridge St,Revere,MA,2151,,5,2,3660,88,4000,Jaime Perdomo,United Brokers,(617) 389-2700,"Call List Agent, Accompanied Showings, Appointment Required","Great 2 family in West Revere location!! Features: 1st floor unit with 5 rooms that include: Eat-in cabinet kitchen with granite countertops, stainless steel appliances: Gas stove, dishwasher and refrigerator, 2 bedrooms, living and dinning room. 2nd unit has the same layout with a 3rd bedroom, all hardwood floors throughout. Finished basement with family room, office, storage room and laundry area!! CERTIFICATE of LEAD COMPLIANCE! CENTRAL AIR! & fully electrical upgraded 200-amps. Mahogany porch and deck. Parking for three cars and beautiful back yard! Centrally located - Easy Access to points North and Logan Airport and Close to new elementary school and MBTA bus T station. GROUP SHOWING: SATURDAY DEC 3: 12:00PM - 1:30PM!  OPEN HOUSE: DEC 4: 1:30PM - 3:00PM.",,,0,,,,,,,MF,Cambridge St,55,55,http://media.mlspin.com/photo.aspx?mls=72098161
544,72098318,SLD,299900,290000,12/02/2016,01/12/2017,,27,12,11 Pleasant St,Salisbury,MA,1952,,4,2,1809,168,13770,McNiff Pietrini,Coldwell Banker Residential Brokerage - Beverly,(978) 927-1111,"Call List Agent, Other (See Special Showing Instructions)","Coveted 2 family home, centrally located in the heart of Salisbury.  Oversized separate garage with expansive yard area offer opportunity for storage, work area, vehicle parking, office or potential rental income. Zoned residential and commercial. Cedar shake siding, separate utilities, new heating system and electric with circuit breakers. Skylight, wood burning stove, picture windows and fireplace with wood burning stove. One unit is a three bedroom and the second is a two bedroom unit. Both units have decks that overlook private yard and additional parking for tenants and visitors. Good rental history with opportunity to increase.  easy access to schools, town, shopping, beaches and highways.",,,1,,,Salisbury Eleme,Triton Regional,Triton Regional,,MF,Pleasant St,11,11,http://media.mlspin.com/photo.aspx?mls=72098318
545,72098430,SLD,184900,222575,12/02/2016,1/19/2017,,11,11,72 Broad St,Fall River,MA,2724,,12,6,4614,118,11853,A. J. Andrews,"Realty Network Associates, Inc.",(508) 822-0500,"Lock Box, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Attention investors! This 6 unit building is located on a side street near the Tiverton line. With some work, this property can be a real money maker. This property offers modern units with plenty of off street parking. Also included is a multi car garage for your own workshop or additional rental income. Work needed is reflected in the price, but, worth a look.",,,3,,,,,,,MF,Broad St,72,72,http://media.mlspin.com/photo.aspx?mls=72098430
546,72098443,SLD,369900,377000,12/02/2016,1/30/2017,,19,5,20 Gilbert St,Framingham,MA,1702,,6,2,2244,151,7170,Marc Charney,Charney Real Estate,(781) 489-3477,"Call List Office, Lock Box","NEW TO MARKET- Renovated two family on quiet side street. Unit #1 is a 1st floor 5 room flat with 3 bedrooms, new eat in kitchen, new bath with laundry hook ups, hardwood floor and wall to wall carpeting.  Unit #2 is a 2nd floor 5 room space with a large renovated kitchen and bathroom, 3 bedrooms and laundry hook ups.  All new electrical wiring with unit based pannels, 2 new Navien heating systems, new water main, new porches, fresh paint etc. ALL OFFERS DUE BY 5PM ON TUESDAY 12/6",,,0,,,,,,,MF,Gilbert St,20,20,http://media.mlspin.com/photo.aspx?mls=72098443
547,72098501,SLD,425000,440000,11/30/2016,1/31/2017,,17,0,8 Whitman St,Boston,MA,2124,,5,2,1928,138,3626,Danny Zheng,Century 21 Annex Realty,(617) 472-4330,"Lock Box, Go Direct, Appointment Required","Affordable 2 family conveniently located  in the desirable Codman Square neighborhood of Dorchester, just a short walk to Talbot Station Commuter Rail and the Ashmont/Shawmut Red Line ""T"" stations. Nice fenced in yard, well maintained wood siding, newer roof, and de-leaded certificate available for both units. Priced to sell, won't last!!!",,,0,,,,,,,MF,Whitman St,8,8,http://media.mlspin.com/photo.aspx?mls=72098501
