,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
318,71972108,SLD,210000,200000,3/15/2016,2/6/2017,,52,24,88 Rosewood St,Boston,MA,02126,Mattapan,5,1.5,1776,108,4000,Lindsey & Associates Realty Team,Keller Williams Realty - Foxboro/North Attleboro,(508) 695-4545,"Appointment Required, Other (See Special Showing Instructions)",Spacious single family home in need of many updates. Conveniently located a short distance to Mattapan T Station.,Colonial,,0,"Steam, Oil",,,,,Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Fieldstone;Construction:Frame;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;,SF,Rosewood St,88,88,http://media.mlspin.com/photo.aspx?mls=71972108
319,71981168,SLD,459000,431500,3/31/2016,2/6/2017,,79,68,1 Summit Avenue,Scituate,MA,02066,North Scituate,3,1,1380,90,10890,Judith Mulcahy,Conway - Scituate,(781) 545-4100,"Call List Office, Lock Box, Appointment Required","Open House cancelled  due to an accepted offer! 1920's Dutch Gambrel, lovingly updated while maintaining the character and charm of the era.  Period details throughout, enhance the beauty of this  three bedroom home which is situated on a sunny side street, a short walk to the North Scituate train station and shops. Many updates include, new oil tank, new furnace 2011, updated electric, all electric service underground, updated plumbing and new ceilings. Enjoy your fireplaced living room with great natural light. French doors that lead to  a delightful screened porch, just perfect for those warm summer evenings.  Very nice built-ins and window seat storage . A back yard that is meant to be enjoyed! A very special offering.",Gambrel /Dutch,1,1,"Hot Water Baseboard, Oil",,Hatherly,Gates,public,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range, Dishwasher, Countertop Range, Refrigerator;Foundation:Fieldstone;Construction:Stone/Concrete;Exterior:Shingles;Exterior Features:Porch - Screened;Insulation:Fiberglass, Blown In;Electric:220 Volts;Interior Features:--;Hot Water:Tank;",SF,Summit Avenue,1,1,http://media.mlspin.com/photo.aspx?mls=71981168
320,71991047,SLD,499000,475000,4/15/2016,2/6/2017,,129,115,8 Fox Run,Barnstable,MA,02632,Centerville,4,3,3228,16,18730,Deborah Del Negro,"Today Real Estate, Inc.",(508) 790-2300,"Call List Office, Accompanied Showings, Appointment Required","Exclusive Oyster Bay with rights to Centerville River, association tennis, paddleball, playground, walking path to Craigville Village and world famous Craigville Beach!!  Fantastic custom built home features 4 bedrooms, 3 baths, formal foyer,  gleaming hardwoods throughout, 2 gas fireplaces (one see-through), formal dining room, private office, granite kitchen with walk-in pantry/laundry room.  Master Suite with attached reading room/office or nursery, private bath and HUGE walk-in closet. Much more!",Colonial,1,2,"Central Heat, Gas",,,,,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Composition Shingles, Other (See Remarks);Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles;Exterior Features:Porch, Deck;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",SF,Fox Run,8,8,http://media.mlspin.com/photo.aspx?mls=71991047
321,71993015,SLD,379900,389900,4/22/2016,2/6/2017,,83,7,33 Noble Street,Dudley,MA,01571,,4,2.5,2150,2,44359,Jay Falone,RE/MAX Executive Realty,(508) 435-6700,Schedule with ShowingTime or call 888-627-2775,"Why buy an older home with someone else's choices when you can get BRAND NEW for less than a resale??? Plymouth Model with, farmers porch, deck, central air and tile in kitchen and baths in the base price. Pierpont Estates 2nd phase now underway. 54 quality homes built by local reputable builder with established track record.--Generous  allowances, the project has beautiful views of Pierpont Meadow Pond. Minutes to Route 395.  ***FHA & VA APPROVED***  Offering a propane gas heat system or oil--customers choice***Prior to construction another home-style can be chosen.",Colonial,1,2,"Oil, Gas, Hydro Air",,Dudley Elem.,Dudley Middle,Shepard Hill,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil, Separate Booster;",SF,Noble Street,33,33,http://media.mlspin.com/photo.aspx?mls=71993015
322,72000903,SLD,372900,369500,5/6/2016,2/6/2017,,225,225,109 Pond View,East Brookfield,MA,01515,,4,2.5,2300,2,72769,Theresa Ricard,ERA Key Realty Services- Spenc,(508) 885-6336,"Accompanied Showings, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Breathtaking views from your brand new home Sit on your maintenance free porch and watch the sun go down over the trees, or sit on your back deck and enjoy the privacy of the back yard. Enter your house to find cabinet packed kitchen with granite counters and stainless steel appliances. Oversized great room with cathedral ceiling, formal dining room, den, and first floor laundry  Upgraded molding and hardwood floors complete the first floor. Upstairs you will find a master bedroom suite, and three other bedrooms and a full bath. Construction is starting soon, time to pick out colors, cabinets, granite, and carpeting. Excellent area builder  Conveniently located on Sturbridge line makes this a great commuter location and access to all of Sturbridge's restaurants and shopping",Colonial,1,2,"Forced Air, Propane",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Composite, Gutters, Professional Landscaping, Screens;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Propane Gas;",SF,Pond View,109,109,http://media.mlspin.com/photo.aspx?mls=72000903
323,72002525,SLD,429900,458269,5/9/2016,2/6/2017,,47,2,Lot 14 Hyde Rd,Charlton,MA,01507,,4,2.5,2604,2,47044,Theresa Ricard,ERA Key Realty Services- Spenc,(508) 885-6336,"Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Welcome to Hammond Woods. The Spruce plan will be starting soon. Great floor plan for this four bedroom home. Walk into your mudroom from the garage with a first floor laundry and half bath. From there you will see your large eat in kitchen, with a formal dining room and living room. Then step into the cathedral ceiling great room with gas fireplace. Upstairs there is a master bedroom with tile shower, and another three bedrooms with a full bath. The first floor has hardwood in the kitchen, dining , living room and foyer Nine foot ceilings are standard, along with upgraded molding through out the first floor Generous allowances for cabinets and granite Did I mention the oversized windows, and solid interior doors Most upgrades are included at this price Lots are going fast, call to design your dream home today",Colonial,1,2,"Forced Air, Propane",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck - Composite, Screens;Insulation:Full;Electric:200 Amps;Interior Features:--;Hot Water:Electric;",SF,Hyde Rd,14,Lot 14,http://media.mlspin.com/photo.aspx?mls=72002525
324,72010141,SLD,215000,190000,5/21/2016,2/6/2017,,411,181,38 Andrews St.,Wareham,MA,02532,,2,1,797,73,9260,Janice Wright,Boston Connect Real Estate,(781) 826-7300,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Buyers home did not sell. Their loss is your gain. Sought after Nanumett Heights location.  Walk down to the association beach, enjoy the full moon fires, the kids beach Olympics, and the association cookout's. This adorable ranch offers 2 bedrooms and a fully enclosed porch that can fit a set of bunk beds and a single bed. Beautiful refinished kitchen and large bathroom. Back deck with a large level lot. Bring your beach chair and a book and make some memories in Onset.",Ranch,1,0,Electric,,,,,"Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Porch - Enclosed, Deck - Wood;Insulation:--;Electric:--;Interior Features:--;Hot Water:Electric;",SF,Andrews St.,38,38,http://media.mlspin.com/photo.aspx?mls=72010141
325,72010639,SLD,264900,250000,5/19/2016,2/6/2017,,105,105,213 Franklin Street,Wrentham,MA,02093,,4,1,1892,108,13896,Maureen Hunte,The Hunte Group REALTORS®,(617) 325-5050,"Appointment Required, Other (See Special Showing Instructions)","Are you ready to OWN YOUR OWN home?  Here is an opportunity to owner occupy a large single family home located in Wrentham.  This home has a newly installed septic system with plenty of off-street parking and a two car garage.  The interior offers hardwood flooring in the living room, with carpet in the bedrooms.  Bedrooms are a good size for a large family.  Personal touches are necessary to make this home perfect for any family.  Schedule a showing and see for yourself. Sold in AS-IS condition. with no warranties, guarantees or representations either expressed or implied by broker or seller. All offers must be accompanied by a current Pre-Approval letter or Proof of Funds if cash buyer. All deposits with P&S must be in the form of certified ck (no personal checks). This property is eligible under the Seller's First Look Initiative through 06/07/2016.",Colonial,,2,Gas,,,,,Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Other (See Remarks);Construction:--;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,SF,Franklin Street,213,213,http://media.mlspin.com/photo.aspx?mls=72010639
326,72017715,SLD,699900,699900,6/6/2016,2/6/2017,,164,150,Lot 001 Kimball Road,West Newbury,MA,01985,,4,2.5,3400,2,107615,Mark Dickinson,"RE/MAX On The River, Inc.",(978) 499-8808,Other (See Special Showing Instructions),"**WEST NEWBURY, MA – NEW TO THE MARKET** 2016 NEW CONSTRUCTION – LOCATION - LOCATION - BOASTING APPROXIMATELY 3,400 S.F. OF LIVING AREA / SPECTACULAR VIEWS / ALL IN AN AREA OF MILLION DOLLAR HOMES: Spacious 9 Room, 4 Bedroom, 2 ½ Bath Colonial located on a Quiet Country Road & Cul-De-Sac. Special Features Include: Open Concept Floor Plan / Large Eat-in Kitchen with Center Island - Granite & Stainless Appliances open to a Spacious Family Room with Vaulted Ceiling - Recessed Lighting & Gas Fireplace / Oversized 24’ Master Bedroom with Generous Master Bath / Gleaming Hardwood & Tile Floors / Walk-up Third Floor with unfinished Bonus Room / Energy Star Rated Construction & Systems / Large Composite Deck / Walk-out Basement / Professionally Landscaped ... Enjoy the Quiet Neighborhood and Sunsets from your Rear Deck. Easy Access to Routes 95 & 495, the Commuter Bus & Rail, Boston and 3 Major Airports.",Colonial,1,2,"Forced Air, Propane",,Page,Pentucket,Pentucket,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Professional Landscaping, Screens, Stone Wall;Insulation:Full, Fiberglass, Blown In;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Propane Gas, Tank;",SF,Kimball Road,001,Lot 001,http://media.mlspin.com/photo.aspx?mls=72017715
327,72024886,SLD,599000,560000,6/17/2016,2/6/2017,,170,170,206 Florence Ave,Arlington,MA,02476,Arlington Heights ,5,1,1992,87,6320,Brian Quinn,Century 21 Adams KC,(781) 648-6900,"Call List Agent, Lock Box, Accompanied Showings","Perfect Opportunity to make this house your home, ideally for owners that want to add their own TLC and touches or BUILDERS. The perfect time is NOW to renovate inside while it is getting COLD outside ! This property awaits your decorating ideas that will make it the envy of the neighborhood and is being sold ""AS IS"". This deceptively large single family has had all the heavy lifting done, newer roof, driveway and composite front deck in 2011/2012, newer heating system, 200 amp service, off street parking plus one car garage, has two walk up attics and heated basement storage or family room to be ! Easy to maintain vinyl siding to go with the fenced in yard, 5 bedrooms, office, kitchen, dining and 2 first floor family rooms await your ideas.  Only one block to the Dallin School and park !  3 blocks from bus to Alewife T station. This is a great way to get into the much in demand Arlington market.  Looking for a quick close.",Colonial,1,1,"Hot Water Baseboard, Oil",,Dallin Elem.,Ottotson Middle,Arlington High,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Laminate, Hardwood;Appliances:Range, Dishwasher, Disposal, Compactor, Microwave, Refrigerator;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Deck - Composite, Fenced Yard;Insulation:--;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Electric;",SF,Florence Ave,206,206,http://media.mlspin.com/photo.aspx?mls=72024886
328,72035369,SLD,265000,235000,7/8/2016,2/6/2017,,196,182,5 First Street,Wareham,MA,02558,Onset,3,2,1032,98,3375,Helen Canepari,EXIT Cape Realty,(508) 499-2200,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Onset, Shell Point ...Delightful 3+ Bedroom Ranch and a studio apartment over the garage. Character and charm in the heart of the Enchanted Victorian Village of Onset. Perfect for summer or year-round. Front Porches, Large private deck for BBQ's and entertaining, Outdoor Shower. Just steps to Onset's Sandy Beaches and warm Buzzards Bay waters in 3 directions. Summer breezes and fun in the sun. Swimming, fishing, boating and kayaking. Quaint restaurants and shopping. Enjoy all that Onset has to offer...Fantastic gathering place for making memories. Well located to all major routes and activities.",Ranch,,1,"Hot Water Baseboard, Gas",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Refrigerator;Foundation:Irregular, Other (See Remarks);Construction:Frame;Exterior:Clapboard, Vinyl;Exterior Features:Porch - Enclosed, Deck - Wood, Patio, Gutters, Screens, Fenced Yard, Guest House;Insulation:--;Electric:110 Volts;Interior Features:Whole House Fan;Hot Water:Natural Gas;",SF,First Street,5,5,http://media.mlspin.com/photo.aspx?mls=72035369
329,72035906,SLD,1575000,1575000,7/11/2016,2/6/2017,,21,21,168 Marked Tree Rd,Needham,MA,02492,,5,4.5,5084,2,13068,The Varano Realty Group,Keller Williams Realty,(781) 449-1400,"Accompanied Showings, Appointment Required","Premier Builder! This new construction 12 room 5 bed 4 1/2 bath is the one you've been waiting for! Fantastic floor plan with superior attention to details! Main level features 10 foot ceilings, beautiful custom chef's kitchen open to large fire placed fam-room, formal din-room with butlers pantry, formal living room and first floor home office/bedroom with full bath. On the second level you'll find a custom designed master suite with large walk-in, and 3 additional bedrooms with jack/jill and in suite baths & laundry room. Lower level offers great extra space for game room or extended family ready to finish. You'll enjoy the beautiful and private back yard with patio all just a short walk to school & town center. Don't miss out on your chance to own this superior residence.",Colonial,1,2,Forced Air,,Newman,HighRck/Pollard,NHS,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Refrigerator - Wine Storage;Foundation:Poured Concrete;Construction:Frame;Exterior:Composite;Exterior Features:Porch, Patio, Professional Landscaping, Sprinkler System;Insulation:Full, Fiberglass, Styrofoam;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:--;",SF,Marked Tree Rd,168,168,http://media.mlspin.com/photo.aspx?mls=72035906
