0,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
275,72195915,SLD,450000,460000,07/11/2017,11/01/2017,,17,3,87 Bellevue St,Lowell,MA,1851,,6,4,3363,98,5051,Rasy An,Pailin Realty,(978) 319-8958,"Lock Box, Accompanied Showings, Appointment Required, Pets on Premises","Highly desirable rental neighborhood. Four family in the Highland awaits a new owner with an investment plan. Tenants love the newly paved asphalt driveway to park off street.  Fully rented, tenants at will, with great investment potential.  Unit 1 is available for showing from 4 to 7pm.",,,0,,,,,,,MF,Bellevue St,87,87,http://media.mlspin.com/photo.aspx?mls=72195915
276,72196140,ACT,699900,,07/11/2017,,,223,,2576 RIVERSIDE AVENUE,Somerset,MA,2726,,9,6,5000,118,31799,Avery Brannaka,Carol Brannaka REALTORS®,(508) 679-6888,"Call List Office, Call List Agent, Accompanied Showings, Appointment Required, Sign","FIRST TIME ON THE MARKET IN OVER 60 YEARS!!!!  WANT A FAMILY COMPOUND? VERY LARGE (TWO) 3 FAMILY APARTMENT HOMES ON A GENEROUS 3/4 WATERFRONT SITE!!!  LOOK AT THE AERIAL PICTURES FOR WHAT YOU CANNOT VIEW FROM THE STREET! THESE ARE TWO MASSIVE-SIZED MULTI'S ON ONE LOT, AND THE OWNER'S PRIDE SHOWS WITH THE CARE AND IMPROVEMENTS AND GROUNDS. SWEEPING LAWN TO THE SEA WALL.  FANTASTIC WATERVIEWS.  HAVE A BOAT? EVERY APARTMENT HAS A GORGEOUS WATERVIEW!  LONG TERM RENTERS. CURRENT INCOME IS $4330/MO **BONUS**  UNTAPPED INCOME POTENTIAL WITH NOT ONLY INCREASED MARKET RENT, BUT FUTURE, UNTAPPED ADDITIONAL INCOME...AN UNRENTED 3RD FLOOR UNIT, NEEDS A 2ND EGRESS STAIRCASE-- RECOUP WITH 8 MONTHS RENT. A UNUSED GARAGE UNDER--GREAT FOR SMALL CAR RENTAL, BOAT STORAGE, PERSONAL WATERCRAFT, OR TENANT STORAGE. ANOTHER GROUND LEVEL STORAGE UNIT CAN BE RENTED, AND BSMT. STORAGE BE CONSTRUCTED. PROJECTED RENTAL $7000+/MO. OWNER PAYS $4000 FOR HOME OWNERS INS. FLOOD CERT IN HAND, $14,700 EST. YR.",,,1,,,,,,,MF,RIVERSIDE AVENUE,2576,2576,http://media.mlspin.com/photo.aspx?mls=72196140
277,72196507,SLD,118000,100000,07/11/2017,11/28/2017,,31,17,1256 Water St,Fitchburg,MA,1420,,4,2,1722,96,3260,Moises R. Cosme,Atlantic Coast Homes,(978) 777-4444,"Call List Agent, Schedule with ShowingTime or call 888-627-2775","2 Family Close to Leominster Line. Great Commuter Location!  Both Units Currently Occupied, Tennants At Will. Motivated Seller!  Priced to Move.  Don't Miss out !",,,0,,,,,,,MF,Water St,1256,1256,http://media.mlspin.com/photo.aspx?mls=72196507
278,72196537,SLD,690000,820000,07/12/2017,11/08/2017,,14,14,238 Saratoga St,Boston,MA,2128,East Boston,6,3,3580,108,2500,Deanna Salemme,Coldwell Banker Residential Brokerage - Newton - Centre St.,(617) 969-2447,"Call List Agent, Accompanied Showings, Appointment Required","Great investment property in one of Boston's hottest neighborhoods!  This property is in a super commuter location and has fantastic rental income potential.  Get to downtown Boston in minutes via nearby Airport MBTA station.  Improvements include roof, boiler and windows which were all replaced within the last 10 years.  The third floor windows were replaced in the last 2 years.  Original molding, woodwork and 9.6ft ceilings add to the charm of this property.  Close to great restaurants, beautiful parks, schools, shopping and highways. Being sold ""as is"" and will be delivered vacant.  Buyers to do due diligence. Sellers make no warranties or representations.",,,0,,,Boston Public,Boston Public,Boston Public,,MF,Saratoga St,238,238,http://media.mlspin.com/photo.aspx?mls=72196537
279,72196760,SLD,194000,185000,07/12/2017,11/09/2017,,101,87,75 Stanton St,Worcester,MA,1605,,6,3,2973,108,5000,Candice Bettencourt,EXIT Realty Partners,(508) 797-3948,"Call List Agent, Appointment Required, Pets on Premises","$15,000 Price Improvement!! Next Group Showings by appt only Sat. 10/7, 11 - 12.  Investors take note! 3 family (2 bed/1 bath units with identical layouts) near UMass fully rented with long term TAW.  Bell Hill area near Green Hill Park, hospitals and downtown with great highway access!  House needs work including new roof & attic repair - Roof Quote attached (fire damage from previous ownership) Property grosses $2125 per month (below market value)  Large detached Storage Unit, Aluminum siding,  some replacement windows, hard wood & tile flooring, updated electrical with landlord meter, Gas heat (some units have parlor heaters & electric), W/D hook ups & off street parking.  If you are looking to add to your portfolio - this is a must see! Property sold As-Is - Home inspection for informational purposes only.  Group Showings by appt only Sat. 10/7, 11 - 12.",,,0,,,,,,,MF,Stanton St,75,75,http://media.mlspin.com/photo.aspx?mls=72196760
280,72196964,SLD,675000,685000,07/12/2017,11/21/2017,,22,8,26 Crawford Street,Boston,MA,2121,Dorchester,9,3,4760,118,12580,Angela Service,Century 21 Abigail Adams,(781) 982-7515,"Call List Agent, Lock Box, Appointment Required",Sitting atop a gentle sloping hill in Dorchester this beautiful Three Family Victorian home steeped in Boston’s History is now on the market for sale. Boasting large sun drenched rooms a fire placed living room on the first and second floor and enclosed front and back porch on all three floors. Additional space in the finished basement is a bonus! A large grassy front and back yard to host Bar-B Ques or other gatherings. With utilities already separated  this is the ideal home to have in your Portfolio if you are an Investor looking to do a Condo Conversion or a Savvy Homeowner looking to live rent free. Group Showing scheduled Saturday July 15 11 am to 1 pm And Sunday July 16 Noon to 2 p.m. Come ready to present your very Best Offer. All offers will be reviewed on Wednesday July 19.,,,0,,,,,,,MF,Crawford Street,26,26,http://media.mlspin.com/photo.aspx?mls=72196964
281,72196973,SLD,5500000,5525000,07/12/2017,11/14/2017,,75,75,124 Berkshire Street,Cambridge,MA,2141,East Cambridge,32,12,9729,98,4142,Christopher Sower,Colliers International,(617) 330-8000,Call List Office,"124 Berkshire Street is an 8-unit multifamily opportunity located in the booming neighborhood of East Cambridge. Renovated in 2015, the unit mix is comprised of 8 four-bedroom units; the unrenovated units are currently averaging $3,200/month while the two renovated units are averaging $4,000/month. 124 Berkshire Street is an ideal site for Cambridge's strong student and young professional population. The property is within walking distance to Massachusetts Institute of Technology, Kendall Square, and world-class employers in the biotechnology and pharmaceutical space.",,,0,,,,,,,MF,Berkshire Street,124,124,http://media.mlspin.com/photo.aspx?mls=72196973
282,72197476,SLD,469900,469900,7/13/2017,11/30/2017,,69,69,52-54 May Street,North Andover,MA,1845,Downtown,4,2,3055,118,6534,Tristan Lush,Coldwell Banker Residential Brokerage - Andover,(978) 475-2201,"Lock Box, Appointment Required","BACK ON MARKET - Buyer could not obtain financing. An amazing opportunity to own a spacious 3,055sf 2fam in downtown North Andover. As you enter into the first floor unit you will instantly be amazed by the upgraded kitchen featuring stainless appliances, quartz counters, contemporary glass tile backsplash, soft close cabinets, pantry & recessed lighting.This home has the character you've been waiting for w/crown molding throughout & freshly painted walls, large rooms, wood flooring, walk up attic & two separately newly paved driveways.  The property sits conveniently close to all amenities including shopping & restaurants, parks, the commuter rail & 495.  The upgraded bathroom continues the trend showcasing a beautiful subway tiled shower & upgraded vanity. French doors separating the dining room & the living room just add to the charm of this gem property. The 2nd floor unit features a nearly identical footprint and a walk up attic ready to be finished! Vacant and Easy to Show.",,,0,,,Thompson,NAMS,NAHS,,MF,May Street,5254,52-54,http://media.mlspin.com/photo.aspx?mls=72197476
283,72197480,SLD,339900,339000,7/13/2017,11/02/2017,,15,15,131 Deane St,New Bedford,MA,2746,North,11,6.5,4493,98,5913,Jason P. Lanagan,Lanagan & Co,(617) 848-1240,Call List Agent,"CASH FLOW/DELEADED.  This 6 unit investment property is fully rented with strong cash flow, large off street parking lot, and the property is well maintained and in good condition.  Please view the attachments to verify expenses.  This is an excellent addition to a real estate portfolio.",,,0,,,,,,,MF,Deane St,131,131,http://media.mlspin.com/photo.aspx?mls=72197480
284,72197782,UAG,410000,,07/12/2017,,,138,138,11 Lakeridge Drive,Holland,MA,1521,,5,3,3200,58,13504,Lisa Boudreau,Coldwell Banker Residential Brokerage - Sturbridge,(508) 347-7181,Other (See Special Showing Instructions),"Unique property with prime waterfront!  You can own two detached single family homes on one lot!  Could be a great owner occupied investment opportunity.  The main house hosts 3 bedrooms, full bath, kitchen/dinning.  Full walkout lower level with over 1000 feet of living space, open floor plan with full bath and immense windows with glorious views of the lake.  Additional house (guest house or mortgage helper) lines the inlet of the cove at Hamilton Reservoir and is a two bedroom, full bath bungalow with walkout lower level.  Don't be deceived from the road, this is not your typical 50'x100' waterfront lot.  When entering the main house you get the warm glow and feel of the waters!   Expansive deck ample to host large gatherings. AHS warrantee included.",,,0,,,Holland,Tantasqua Jr.,Tantasqua High,,MF,Lakeridge Drive,11,11,http://media.mlspin.com/photo.aspx?mls=72197782
285,72197916,SLD,275000,270000,7/13/2017,11/10/2017,,77,63,31 Shaw St,Lowell,MA,1851,Highlands,4,2,2174,118,2870,Raymond Boutin,RE/MAX Partners,(978) 451-7007,Schedule with ShowingTime or call 888-627-2775,"Two family near the train station that has been well maintained. Updated Kitchens, baths, one heating unit and flooring. Vinyl sided and vinyl replacement windows. Flexible floor plan would allow for 3 bedrooms on the first floor with minor changes/additions. Walk up attic for future expansion possibilities.",,,0,,,LPS,LPS,LHS or GLTECH,,MF,Shaw St,31,31,http://media.mlspin.com/photo.aspx?mls=72197916
286,72198360,SLD,409900,409000,7/14/2017,11/30/2017,,23,7,72 Barstow Street,Salem,MA,1970,,4,2,1944,73,6358,John Twomey,Harbor Rental & Realty,(978) 741-0389,"Call List Agent, Accompanied Showings, Appointment Required","Very Nice 2 Family Home in Great North Salem Location!! Very Well Maintained Family Home for Many Years!! Both Units have the same Nice Layout!! 2 Bedrooms, Living Room, Dining Room, and Kitchen. Nice Hardwood Floors!! Very Solid Home with 2 Newer Heating Systems!! Laundry Hook-Ups in the Basement. The Property has a Large Back Yard & 3 Car Tandem Parking in the Driveway!! Great North Salem Location a Short Distance to the Train to Boston & Downtown Historic Salem.",,,0,,,,,,,MF,Barstow Street,72,72,http://media.mlspin.com/photo.aspx?mls=72198360
287,72198779,ACT,339000,,7/16/2017,,,218,,149 Lancaster St,Leominster,MA,1453,,7,4,2711,118,14160,Kendra Dickinson,Coldwell Banker Residential Brokerage - Leominster,(978) 840-4014,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Investors take notice!!!  Motivated seller!  3 family with easy highway access in Leominster!  So either keep your tenants or look into the opportunity to open up your business!  Tenants in place open to staying if new owner agrees.  So you have income in place right off the bat.  You have a large back yard that can either be additional parking or space for fun and relaxation.  The walkout basement has a bonus room that could be finished to be a common gaming/man cave area, or a private space for an owner occupied unit.  Endless options for this building in a prime location for commuters or potential business owners.",,,0,,,,,,,MF,Lancaster St,149,149,http://media.mlspin.com/photo.aspx?mls=72198779
288,72198983,SLD,419900,410000,7/17/2017,11/29/2017,,93,80,8 Prospect Street,Beverly,MA,1915,,3,2,1875,118,4791,Pierre C. Rumpf,PCR Realty,(978) 828-0050,"Call List Agent, Accompanied Showings, Appointment Required","TWO-FAMILY - Very good condition, w/hardwood floors & replacement windows in both units. New furnace end of 2015. Newer hot water heater. South-facing units are flooded w/sunlight & have spacious, eat-in kitchens w/access to separate, private decks overlooking landscaped, LARGE, FENCED-IN YARD w/sun & shade trees - ideal for family barbecues. Located at the base of Prospect Hill & walking steps to: Beverly's revitalized & renown downtown; the new Cabot Cinema; Dane Street Beach; the T (commuter rail to Boston); and, w/easy access to Routes 127, 1A, 62, & 128 by car. Beverly is not just a beautiful, waterside city w/much culture, it's a lifestyle!! Four (4)-car parking - ideal for owner & tenant. Perfect owner-occupied property with long-standing, wonderful tenants. Own for less than the cost of renting. Or, purchase property for investment only by renting owner's townhouse unit for a minimum of $1,750 & make money. Don't miss the most appealing/affordable multi-family in Beverly!",,,0,,,Hannah,Briscoe,Beverly High,,MF,Prospect Street,8,8,http://media.mlspin.com/photo.aspx?mls=72198983
289,72199032,SLD,399900,357000,7/16/2017,11/29/2017,,70,54,154 N Main St,Sunderland,MA,1375,,4,3,1891,158,79916,Jacqui Zuzgo,5 College REALTORS®,(413) 549-5555,"Lock Box, Appointment Required, Sign","Tucked in the heart of the Pioneer Valley is this stately  2-family Colonial home.  Owned by the same family for over the past 100 plus years, the pride in ownership can be seen both on the inside as well as the outside.  Perfect as an owner occupied or investment, the location can't be beat.  First floor includes an eat in kitchen with dining area, dining room, living room, den, bedroom and 3 season porch - an additional 2 bedrooms are found upstairs.  The second unit includes an eat in kitchen, bath, living room, study and bedroom and presently rents for 850.00.  The 5 car attached garage/barn has a second story and covered, open air porch. The sweeping pastoral views with mountain back drop are majestic.  Within walking distance of down town, major routes and area colleges - a must see for the discerning buyer!",,,5,,,Sunderland,Frontier,Frontier Region,,MF,N Main St,154,154,http://media.mlspin.com/photo.aspx?mls=72199032
290,72199272,ACT,489900,,7/17/2017,,,185,,138 Millbury St,Worcester,MA,1610,,8,7,5016,93,3900,Gatos Real Estate Group,Keller Williams Realty Westborough,(508) 871-7141,"Accompanied Showings, Other (See Special Showing Instructions)",DARE TO COMPARE!   This could possibly be investment property you've been waiting for!  Join the Canal District revitalization!  4 units AND 3 storefronts!  Turnkey operation.  Much of the building has been renovated over the years by longtime owner.,,,0,,,,,,,MF,Millbury St,138,138,http://media.mlspin.com/photo.aspx?mls=72199272
291,72199287,SLD,229900,206000,7/17/2017,11/30/2017,,446,95,431 Kilburn St,Fall River,MA,2724,,6,3.5,2387,118,3321,Victor Cardoso,ERA Jose S. Castelo Real Estate Inc.,(508) 995-6291,"Call List Agent, Appointment Required","Fall River: Ideal for owner occupant or as an investment! 3 Family with 2 bedroom units each with new central heating systems, hardwood floors, new roof, water tanks, electrical panel with off-street parking on paved driveway and back yard!  Property being sold in ""As-is"" condition.  (444)",,,0,,,,,,,MF,Kilburn St,431,431,http://media.mlspin.com/photo.aspx?mls=72199287
