,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
98,71893958,SLD,289900,275000,8/24/2015,3/31/2016,,47,22,2 Holman,Attleboro,MA,02703,,9,3,3285,106,1600,Linda Elliott,Elliott Realty,(774) 696-1494,"Call List Agent, Accompanied Showings, Appointment Required","Spacious 3 Bed Room apartments featuring hardwood floors, replacement windows, eat-in kitchen and pantry.  Walk to center of town, restaurants, hospital, banks, and more.  Bus service available 100 feet from building on RT123.  Walking distance to train.  Long term tenants on 1st and 3rd floors which is why rents are below current market value for a 3 bed room apartment.    Completely updated in 2001 when current owner purchased. Included in the updates are refinished hardwood floors, new kitchens, new baths, replacement windows, new heating systems, circuit breakers and 1 hot water tank, another hot water tank replaced 2015.",,,0,,,,,,,MF,Holman,2,2,http://media.mlspin.com/photo.aspx?mls=71893958
99,71894220,SLD,365000,341400,8/25/2015,3/1/2016,,98,83,5 Sea Street,Weymouth,MA,02191,,4,3,2079,200,11892,Rossetti/Poti Team,Coldwell Banker Residential Brokerage - Lynnfield,(781) 334-5700,"Lock Box, Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","This good sized two family house is conveniently located in North Weymouth off Rte. 3A with new gas heating  system, new hot water (hw & heat included in rent) and new roof.  The property zoning is Neighborhood Commercial District (NCD) which can be maintained as a two family or potentially turned into a neighborhood small business.  Property offers two income units - first  floor has a large 3BR, 2BA layout.  Second floor unit has 1BR, 1BA.  The property also has a large yard and a freestanding two car garage (additional income potential).  Separate electric and gas meters(for cooking) for each unit.  . Bus stop fifty feet from the front door.  Great rental property and history of solid rental income or can be owner occupied and have assistance with your morthgage payments with the rent.",,,1,,,,,,,MF,Sea Street,5,5,http://media.mlspin.com/photo.aspx?mls=71894220
100,71895111,SLD,169999,165300,8/26/2015,3/23/2016,,160,160,62-64 Old Leominster Road,Fitchburg,MA,01420,,4,2,1872,116,25423,Lois Kreidler,Foster-Healey Real Estate,(978) 537-8301,"Call List Agent, Accompanied Showings, Appointment Required, Pets on Premises","If you are looking for privacy, lots of parking, and help with the mortgage, this could be the answer for you.  Opportunity to add your finishing touches and make it your own.  Lots of potential.  Located close to many amenities, including shopping, highway access, restaurants, schools and much more.  Settle in before the snow flies.  Don't wait, call now.",,,0,,,,,Leominster,,MF,Old Leominster Road,6264,62-64,http://media.mlspin.com/photo.aspx?mls=71895111
101,71895332,SLD,90000,77000,8/27/2015,3/4/2016,,258,102,8 Unity St,Montague,MA,01376,Turners Falls,4,2,2448,128,6416,John Stevens,Yankee Realty,(413) 774-2331,"Call List Agent, Accompanied Showings, Appointment Required, Sign","Two family located half way up ""The Hill"" in Turners Falls. Roof and replacement windows approx. 11 years old. Currently has no furnace(s). Separate electric. 2nd floor rent low because relative of owner in unit. A room on 1st floor could easily be used as second bedroom. Natural gas for hot water and stoves.  Being sold As-Is.",,,1,,,Hillcrest,Great Falls,Turners High,,MF,Unity St,8,8,http://media.mlspin.com/photo.aspx?mls=71895332
102,71895988,SLD,489000,486000,8/28/2015,3/14/2016,,81,69,20 Tremont St,Braintree,MA,02184,,4,2.5,3376,168,7770,Maryann Croke,"Barstow Realty Advisors, LLC",(781) 924-3102,"Lock Box, Appointment Required","PRIME LOCATION!!! Rare Offering - Family owned for 27 years this 2 family shows pride of ownership. Freshly painted inside.The roof, siding and deck are 5 years old. Just a quick walk to shopping, T-Station and 5 minutes from Sunset Lake.  Great neighborhood with super potential investment income.",,,1,,,Hollis,South,BHS,,MF,Tremont St,20,20,http://media.mlspin.com/photo.aspx?mls=71895988
103,71896022,SLD,349900,325000,8/28/2015,3/31/2016,,173,173,18 Walcott St,Hopkinton,MA,01748,,4,2,2000,138,8580,John Morte,Century 21 Commonwealth,(508) 478-8800,Schedule with ShowingTime or call 888-627-2775,"Opportunity knocks. This is one of the few multi units on the market in town right now. Large rooms, two bedrooms per unit. Updated electrical and heating. Central air on the first floor. T1 wiring thruout. Lots of potential on this property. Second floor was completely rebuilt after a fire and the property now has a fully floored walk up attic. Separate utilities for each unit. Newer water heaters as well. Wide board flooring, large kitchens and ample parking. Walk to all area amenities, park stores, banks and restaurants. Great highway access yet in the heart of downtown. Town water, sewer and gas for utilities can't be beat. Yard has an oversized storage shed with power as well. Look at the newest pictures for all the latest updates. New flooring in kitchen carpet in a bedroom, new paint and the entry sunroom has been completed.",,,0,,,,,,,MF,Walcott St,18,18,http://media.mlspin.com/photo.aspx?mls=71896022
104,71896329,SLD,109900,75000,8/27/2015,3/29/2016,,207,199,66-68 Dexter Street,Springfield,MA,01105,,8,2.5,3142,102,6355,Kelley & Katzer Team,"Kelley & Katzer Real Estate, LLC",(413) 209-9933,"Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Opportunity knocks for the Savvy Investor or Owner Occupant in this Spacious 2 Family Home!  1st Floor offers 3 Bedrooms, Modern & Updated Kitchen & Bathroom along with Lots of Wood Floors.  2nd Floor boasts 5+ Bedrooms between 2nd & Finished 3rd Floor along with 1.5 Bathrooms, Modern & Updated Kitchen & Bathrooms along with lots of Wood Floors.  Separate Utilities with Updated Gas Boilers, Gas Hot Water Tanks & Circuit Breakers.  Convenient Location & Great Rental Income Potential!",,,0,,,,,,,MF,Dexter Street,6668,66-68,http://media.mlspin.com/photo.aspx?mls=71896329
105,71896619,SLD,125000,130000,8/30/2015,3/11/2016,,148,145,25 Mayland Street,Fitchburg,MA,01420,,4,2,1980,101,5063,Keith Cordial,Sterling Property Group,(978) 875-4299,"Call List Agent, Lock Box, Accompanied Showings","Investment income! Newly painted and landscaped, well maintained two-family on quiet street. Private, secluded backyard. Great income opportunity and easy access to major highways. Will be vacant and ready for renters or owners on December 1!!",,,0,,,,,,,MF,Mayland Street,25,25,http://media.mlspin.com/photo.aspx?mls=71896619
106,71896885,SLD,549000,485000,8/31/2015,3/8/2016,,25,25,12 Dean Street,Worcester,MA,01609,,9,6,4690,114,5060,James Glickman,NAI Glickman Kovago & Jacobs,(508) 753-9100,Call List Office,"Well maintained 6 unit multi-family located in the heart of the WPI campus. There are three 2-bedroom and three 1-bedroom units. All have 1 bath. There is off street parking on the side and at the rear of the property. Rents include all utilities including water and sewer. Natural gas heat. All units have been rented by WPI grad students since the current owner purchased the property. At current rent rates, property income generates a 9.1% CAP rate at the full asking price.",,,0,,,,,,,MF,Dean Street,12,12,http://media.mlspin.com/photo.aspx?mls=71896885
107,71897087,SLD,679900,660000,8/31/2015,3/25/2016,,163,151,65 Dennis St,Boston,MA,02119,Roxbury,6,3,3643,93,3049,Jo-Anne Pond,Castles Unlimited®,(617) 733-8280,"Call List Agent, Accompanied Showings, Appointment Required","**Huge Price Drop - Won't Last ! This might be the one !  Attached Brownstone with many updates!  All units have high ceilings, hardwood floors and rear balconies.  Third floor kitchen renovated with granite & stainless steel and has updated bath.  Second floor renovations include new kitchen & newer bath.  First floor could use some TLC.  Roof was replaced in 2010.  Tenants pay all utilities including water.  Ideal for investment or owner occupancy.  Close to downtown Boston, schools, public transportation (Jackson Square Orange line, Andrew Station Red line, & Uphams Corner Commuter Rail -Fairmount line), Franklin Park Zoo & William Devine Golf Course at Franklin Park.  You can pretty much get anywhere within 10-15 minutes.  Close to New Market Square & South Bay Shopping Center.  Also, close to Dudley Square which is part of a huge revitalization process put forth by the Mayor.  Don't miss this opportunity!!!",,,0,,,,,,,MF,Dennis St,65,65,http://media.mlspin.com/photo.aspx?mls=71897087
108,71897709,SLD,289900,280000,9/2/2015,3/2/2016,,154,154,86 Broad Street,North Attleboro,MA,02760,,4,2,2501,168,11093,Derek G. Sankey,Sankey Real Estate,(508) 643-1515,"Accompanied Showings, Other (See Special Showing Instructions)","North Attleboro 2-Family meticulously maintained in a great location on a .25-acre lot with ample paved off street parking for 7 cars. This property has 10 rooms, 4 bedrooms total with potential of 3-4 bedrooms on first floor, 2 full baths, 2,500 sqft of living space, separate laundry area for each unit, separate storage areas, front screened in porch, partially fenced yard and town water/sewer. All appliances to remain, which includes 2 washers, dryers, 2 stoves, 2 refrigerators and 1 dishwasher. In 2013 the second floor bathroom was remodeled, the washing machine was replaced along with the refrigerator. 2012 the driveway was repaved, replaced windows both floors, 1st ,2nd  and rear entrance entrance doors, 1st floor bathroom remodeled, heating both floors, 2nd floor hot water tank and carpeting both floors. This is a great house for someone to live on the first floor and rent out the second or investment.",,,0,,,,,,,MF,Broad Street,86,86,http://media.mlspin.com/photo.aspx?mls=71897709
109,71898328,SLD,222500,222500,9/2/2015,3/24/2016,,180,180,1495 Grafton Rd,Millbury,MA,01527,,4,2.5,1994,73,8425,John Atchue,RE/MAX Executive Realty,(508) 839-9219,Schedule with ShowingTime or call 888-627-2775,"Fantastic opportunity for a mortgage helper.  Full sized cape home with legal apartment attached.  Home has large L-shaped liv/din room combo w/hardwood flooring, work-in kitchen with adjacent mud room that could be absorbed into the kitchen in future renovations, half bath on first floor.  Second floor has two excellent sized bedrooms and a master bedroom addition with vaulted ceiling and outstanding closet space.  Full bath on second floor has been beautifully updated.  Apartment has full kitchen, living room, bedroom and full bath with shower.  Level lot with storage shed.   Excellent condition overall.",,,0,,,,,,,MF,Grafton Rd,1495,1495,http://media.mlspin.com/photo.aspx?mls=71898328
110,71898400,SLD,249000,230000,9/3/2015,3/11/2016,,191,189,44-46 Holly St,Lawrence,MA,01841,,9,3,3276,118,5000,Elizabeth Skinsacos,"Dutton Real Estate, LLC",(978) 453-5000,Call List Agent,"GREAT  for Owner Occupied.  Newer roof, circuit breakers  Five bedrooms for second floor apartment.  Across the street from beautiful park.  Off street parking.  Owner occupied now.   First floor apartment will pay your  mortgage.  MUST  SEE>  Large three story barn with lots of storage.  Motivated seller.  Great opportunity for investors as well.      The property will need flood insurance as it is in a flood zone.",,,1,,,,,,,MF,Holly St,4446,44-46,http://media.mlspin.com/photo.aspx?mls=71898400
111,71899396,SLD,216900,216900,9/5/2015,3/25/2016,,170,156,43-45 Lamb St,South Hadley,MA,01075,South Hadley Falls ,6,3,2558,158,7120,Joni Fleming,ERA M Connie Laplante,(413) 536-9111,"Appointment Required, Schedule with ShowingTime or call 888-627-2775, Other (See Special Showing Instructions)","You don't see them like this everyday! Absolutely meticulous two family is looking for new owners! Perfect for the multi generational family or come live in one side and let the other side help pay your mortgage. Current owners have updated, improved and just plain loved this home. Both units offer ample living space with large eat in kitchens, dining rooms, cozy living rooms, half baths, private side porches, two bedrooms on the second floor with a full bath. Plus one unit can have another two bedrooms on the third level. Screened in common porch is the perfect spot to enjoy outdoor living minus the bugs. Newer attached two car oversized 24x24 garage with storage and two additional parking spots. Tons of other improvements over the past decade or so include replacement windows throughout, roof, new oil tanks, updated baths, some siding, updated kitchens. Very low maintenance yard with storage shed to remain. Easy access to local highways, parks, shopping and so much more. Call today!!",,,2,,,Plains,Mosier/MESMS,SHHS,,MF,Lamb St,4345,43-45,http://media.mlspin.com/photo.aspx?mls=71899396
112,71899549,SLD,474900,445000,9/4/2015,3/14/2016,,192,74,222 Princeton St,Boston,MA,02128,East Boston,6,3,2626,118,2500,Mario Pleitez,United Brokers,(617) 389-2700,Call List Agent,"Beautiful 2 family house, with extra living space in basement, come and see it, you will love it, recently done backyard patio, easy to maintain, This house includes many updates, roof, floors, 1 gas heating system,  main entrance updated as well, near school, train station, very easy to rent, live in one floor and colect rent on the other floor. Call  now",,,0,,,,Barnes,East Boston,,MF,Princeton St,222,222,http://media.mlspin.com/photo.aspx?mls=71899549
113,71899870,SLD,279900,250000,9/3/2015,3/2/2016,,133,133,445 CHASE ROAD,Dartmouth,MA,02747,North Dartmouth,4,2,1728,48,22026,David A. Pelletier,"Pelletier Realty, Inc.",(508) 995-2676,Call List Agent,Often sought seldom found 2 bedroom duplex situated on 1/2 acre corner lot with attached 2 car garage. Prime location of homes.,,,2,,,,,,,MF,CHASE ROAD,445,445,http://media.mlspin.com/photo.aspx?mls=71899870
114,71899973,SLD,214900,216000,9/8/2015,3/24/2016,,170,142,10 Reeves St,Worcester,MA,01607,,6,3,3057,118,5049,Scott Cheney,Keller Williams Realty Greater Worcester,(508) 754-3020,"Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Great Location! Vinyl-sided! Off-Street Parking! Lead Compliance Certs in hand! Updated electrical! Water heaters less than two years old! Large backyard could be additional parking. The list goes on and on... Check out this great deal on a money making investment conveniently located in desirable Quinsigamond Village, walking distance to the Wal-Mart shopping center and just 5 minutes from the Mass Pike!",,,0,,,,,,,MF,Reeves St,10,10,http://media.mlspin.com/photo.aspx?mls=71899973
115,71900311,SLD,429000,395000,9/8/2015,3/30/2016,,148,148,822 Main St,West Springfield,MA,01089,,12,11,5184,168,6110,Mary Skinner,Skinner Real Estate Services,(413) 534-6300,Call List Agent,"You'll want to invest in this 10 unit property. All the work has been done, vinyl siding and windows in 2002, rubber membrane roof in 2012 and a new heating system in 2013. Great location with good highway access and close to downtown, 24 hour notice to show.",,,0,,,,,,,MF,Main St,822,822,http://media.mlspin.com/photo.aspx?mls=71900311
116,71900321,SLD,339000,329500,9/8/2015,3/11/2016,,261,21,27 Atkinson St,Lynn,MA,01905,,6,3.5,2618,108,4066,Demostenes Nunez,"Tremont Realty Group, LLC",(781) 780-5730,Call List Agent,"Move right in to this well maintained solid 3 Family property. Great as an owner occupied or investment property. All 3 units are rented. It is located on a quiet street with easy access to Lynn woods reservation,Route 1, I-95, Restaurants, Shopping, Square One Mall,Boston Loan Airport, Downtown Boston , Beaches, Public transportation etc.",,,0,,,,,,,MF,Atkinson St,27,27,http://media.mlspin.com/photo.aspx?mls=71900321
